,OG_INTL_FREE_CALL_MOU,OG_ONN_FREE_CALL_MOU,FREE_GPRS_MB,TOTAL_REVENUE,TOTAL_REVENUE_VAS,ROAMING_REV,F_CHURN_3M,MONTH
1384962,,95.3,6307.755,10.0,10.0,0.0,1,november
329697,,,25695.763,9.0,9.0,0.0,1,november
995493,,,,,,,1,november
379805,,,110646.549,18.0,18.0,0.0,1,november
52335,,,78604.556,18.0,18.0,0.0,1,november
639130,,,27801.089,9.0,9.0,0.0,1,november
164579,,,0.0,25.0,25.0,0.0,1,november
676387,,,14761.991000000002,9.0,9.0,0.0,1,november
279108,,47.266999999999996,2429.646,20.065,20.065,0.0,1,november
1228008,,,0.0,18.0,18.0,0.0,1,november
22176,13.267000000000001,48.6,0.0,12.652000000000001,12.652000000000001,0.0,1,november
475082,,,0.0,12.0,12.0,0.0,1,november
106469,,,12751.658000000001,18.0,18.0,0.0,1,november
937565,,,89272.901,9.0,9.0,0.0,1,november
19580,52.667,5.083,5788.229,65.27,65.27,0.0,1,november
584899,,,3881.712,19.971,19.971,0.0,1,november
475460,,,28353.597,9.0,9.0,0.0,1,november
376984,,3.083,995.633,10.0,10.0,0.0,1,november
138675,,,0.0,9.0,9.0,0.0,1,november
893171,,,0.0,48.839,48.839,0.0,1,november
487400,,,68125.516,9.0,9.0,0.0,1,november
1022727,,,43310.384000000005,9.0,9.0,0.0,1,november
20106,,3.583,12633.497,15.609000000000002,15.609000000000002,0.0,1,november
1345041,,155.217,1314.605,53.388999999999996,53.388999999999996,0.0,1,november
20341,,281.45,4071.5040000000004,0.04,0.04,0.0,1,november
637431,,,,,,,1,november
1083000,,,0.0,24.0,24.0,0.0,1,november
1012910,0.517,36.133,19310.131,15.1,15.1,0.0,1,november
985122,,,53400.54,9.0,9.0,0.0,1,november
850205,,29.6,19953.369,20.0,21.5,0.0,1,november
1239789,,,0.0,18.0,18.0,0.0,1,november
159896,1.8,22.066999999999997,1799.694,24.232,30.531999999999996,0.0,1,november
565956,,,13520.196000000002,7.93,7.93,0.0,1,november
1128567,,119.71700000000001,22279.377999999997,45.225,45.225,0.0,1,november
648191,,,109416.06,18.0,18.0,0.0,1,november
101652,,,0.0,19.5,19.5,0.0,1,november
207509,,,11170.532,9.0,9.0,0.0,1,november
702571,,,,,,,1,november
68070,,,6770.7519999999995,9.0,9.0,0.0,1,november
1091950,,18.217,39212.491,24.232,24.232,0.0,1,november
202633,,,15609.042,9.13,9.13,0.0,1,november
257789,,,,,,,1,november
543324,,14.167,4770.62,49.44,49.44,0.0,1,november
1112574,,36.167,2307.476,41.745,42.395,0.0,1,november
1200639,,,23588.936,18.0,18.0,0.0,1,november
1123765,,1575.3,7259.566999999999,47.537,47.537,0.0,1,november
1190907,,,0.0,18.0,18.0,0.0,1,november
1011541,,,12922.173999999999,13.0,13.0,0.0,1,november
966396,,,86579.819,18.0,18.0,0.0,1,november
516293,,,15655.663999999999,18.0,18.0,0.0,1,november
92664,18.967,21.9,0.0,10.0,10.0,0.0,1,november
169953,,35.95,12724.139,30.585,30.585,0.0,1,november
417842,,,8973.498,9.0,9.0,0.0,1,november
726956,,,,,,,1,november
389169,,,38293.177,9.0,9.0,0.0,1,november
1331778,,339.88300000000004,12688.793,52.233000000000004,52.233000000000004,0.0,1,november
370694,,,0.0,12.091,12.091,0.0,1,november
1275119,,,59419.358,9.0,9.0,0.0,1,november
1279942,17.65,6.882999999999999,10402.158000000001,10.0,10.0,0.0,1,november
1435846,,131.283,11999.581,15.0,15.0,0.0,1,november
1348691,,1.317,4376.0779999999995,10.0,10.0,0.0,1,november
343558,,,5031.304,9.0,9.0,0.0,1,november
556090,,,24224.216,9.0,9.0,0.0,1,november
1027631,,,2.748,13.0,13.0,0.0,1,november
152726,,,0.0,15.0,15.0,0.0,1,november
547874,,,0.0,2.0,2.0,0.0,1,november
798125,22.85,59.283,6846.357,10.0,10.0,0.0,1,november
1181216,,,44336.861,18.0,18.0,0.0,1,november
1151132,,,15392.846000000001,9.0,9.0,0.0,1,november
349508,,183.467,18579.327,30.0,30.0,0.0,1,november
137466,,51.266999999999996,17130.191000000003,30.0,33.0,0.0,1,november
601406,,,7764.971,9.0,9.0,0.0,1,november
471499,,,33786.059,9.0,10.0,0.0,1,november
1388526,80.717,340.417,31715.837000000003,40.7,40.7,0.0,1,november
375985,,,36160.481,12.194,12.194,0.0,1,november
452884,,10.1,6546.924,10.0,10.0,0.0,1,november
430380,0.033,188.35,22108.057,40.0,56.2,0.0,1,november
998079,,132.13299999999998,12379.825,15.0,15.0,0.0,1,november
1373926,,4.883,4618.832,31.333000000000002,31.333000000000002,0.0,1,november
468827,,,20437.633,9.0,9.0,0.0,1,november
1335208,,271.15,7658.456999999999,32.975,32.975,0.0,1,november
653671,,,32935.14,9.0,9.0,0.0,1,november
559177,,,48308.377,13.0,13.0,0.0,1,november
1240318,,,17332.832,18.0,18.0,0.0,1,november
871055,,534.933,38348.229,10.367,11.413,0.0,1,november
1385246,,,0.0,55.0,55.0,0.0,1,november
663422,,1.433,681.725,30.646,30.646,0.0,1,november
726544,,10.067,1909.7079999999999,12.247,12.247,0.0,1,november
1323375,,18.8,3808.5290000000005,30.0,30.0,0.0,1,november
878824,10.0,1.5830000000000002,7.857,99.645,99.645,0.0,1,november
790648,,,2989.567,18.0,18.0,0.0,1,november
1307251,,,96052.149,18.0,18.0,0.0,1,november
224365,0.95,630.5830000000001,49952.806,30.0,33.25,0.0,1,november
751175,,,32010.779,13.0,13.0,0.0,1,november
10555,,,0.0,30.0,30.0,0.0,1,november
883728,38.7,7.1,1863.954,33.036,33.036,0.0,1,november
1268799,,333.767,23177.981,22.776999999999997,22.776999999999997,0.0,1,november
676612,,,24864.83,9.0,9.0,0.0,1,november
1256464,,,,,,,1,november
889640,21.433000000000003,187.6,30047.808999999997,41.155,41.455,0.0,1,november
593292,,,,,,,1,november
595147,,,72070.109,9.0,9.0,0.0,1,november
429052,,,3763.093,9.0,9.0,0.0,1,november
469490,,,51019.389,18.0,18.0,0.0,1,november
372265,,12.083,35173.293,37.815,41.015,0.0,1,november
383140,,,,,,,1,november
694159,,,,,,,1,november
787262,,,8285.823,9.0,9.0,0.0,1,november
68207,,,2587.735,9.0,9.0,0.0,1,november
1011937,,,85282.429,9.0,9.0,0.0,1,november
343712,0.9329999999999999,21.566999999999997,3943.437,10.0,10.0,0.0,1,november
1066682,,80.15,14445.796,73.082,73.082,0.0,1,november
1270944,,107.7,17395.543,24.0,24.0,0.0,1,november
1226683,,,23874.786,15.968,15.968,0.0,1,november
1191543,,,44784.529,30.0,30.0,0.0,1,november
300821,,,29104.589,10.5,10.5,0.0,1,november
744203,,,2391.723,9.0,9.0,0.0,1,november
1332062,,500.15,0.0,5.0,5.0,0.0,1,november
135534,,,41985.983,9.0,9.0,0.0,1,november
1060774,,,3227.587,15.0,15.0,0.0,1,november
124247,,,16710.714,13.0,13.0,0.0,1,november
1268821,,17.883,11410.502,10.0,10.0,0.0,1,november
383701,,,18867.846,9.0,9.0,0.0,1,november
760876,,,15797.411,9.0,9.0,0.0,1,november
1253620,,41.65,9463.26,34.21,34.71,0.0,1,november
1317558,,0.5670000000000001,38.056999999999995,30.05,30.05,0.0,1,november
790690,,,29049.647999999997,7.5,7.5,0.0,1,november
1071107,,68.183,6404.028,19.095,19.095,0.0,1,november
1041464,,,94391.411,18.0,18.0,0.0,1,november
781580,24.517,11.133,2532.411,14.922,15.442,0.0,1,november
1063381,,,,,,,1,november
801607,,,13542.785,13.0,13.0,0.0,1,november
571604,,59.733000000000004,1853.7160000000001,15.145,15.145,0.0,1,november
827437,,13.0,1953.297,14.004000000000001,17.554000000000002,0.0,1,november
181535,,2.783,3422.1220000000003,10.0,10.0,0.0,1,november
1146692,,,636.891,9.0,9.0,0.0,1,november
1063380,,,,,,,1,november
997783,,452.517,3344.526,43.76,43.76,0.0,1,november
1109680,,13.867,2905.47,10.0,10.0,0.0,1,november
564160,19.1,14.717,4937.13,11.193,11.193,0.0,1,november
1226770,,,3852.735,33.194,33.194,0.0,1,november
491728,,,31391.043999999998,9.0,9.0,0.0,1,november
586787,,,35391.284,7.5,7.5,0.0,1,november
954665,,,0.0,15.0,15.0,0.0,1,november
314149,,267.883,2736.5570000000002,30.1,30.1,0.0,1,november
734271,1.25,69.083,985.5939999999999,16.155,16.155,0.0,1,november
269219,,2.3,1709.193,12.167,12.167,0.0,1,november
387601,,,0.0,2.0,2.0,0.0,1,november
993242,,,7433.475,9.29,9.29,0.0,1,november
522607,,,28366.424,18.0,18.0,0.0,1,november
899891,31.833000000000002,10.482999999999999,1610.753,10.0,10.0,0.0,1,november
675635,,,60248.075999999994,9.0,9.0,0.0,1,november
269873,,,40948.297,9.0,9.0,0.0,1,november
821010,,,26334.968999999997,18.0,18.0,0.0,1,november
462017,0.55,63.766999999999996,2227.558,10.995999999999999,11.040999999999999,0.0,1,november
318870,0.9329999999999999,9.717,4570.27,10.0,10.0,0.0,1,november
325192,,75.383,2087.035,15.35,15.35,0.0,1,november
53907,,,10244.541,16.548,16.548,0.0,1,november
1205071,,,24806.766,18.0,18.0,0.0,1,november
691491,,,48668.295,9.0,9.0,0.0,1,november
533172,,,1666.2420000000002,0.0,0.0,0.0,1,november
216039,,115.2,3680.619,42.097,44.347,0.0,1,november
1272297,,,56899.748,9.0,9.0,0.0,1,november
924634,9.2,8.383,191.918,10.0,10.0,0.0,1,november
238002,,,34379.954,9.0,9.0,0.0,1,november
1290115,,,3080.699,20.0,20.0,0.0,1,november
511904,,,41971.46599999999,9.0,9.0,0.0,1,november
511217,,42.333,12624.344,10.0,10.0,0.0,1,november
1417048,,,0.0,86.994,87.28,0.0,1,november
876261,,,37524.114,9.0,9.0,0.0,1,november
1037939,,,36043.613,13.0,13.0,0.0,1,november
1324073,,95.21700000000001,9221.164,28.598000000000003,29.156999999999996,0.0,1,november
463436,,,17923.158,9.0,9.0,0.0,1,november
34541,,2.55,39.622,2.72,2.72,0.0,1,november
1296451,,,8379.291,18.0,18.0,0.0,1,november
1009233,,12.467,16779.286,34.64,34.64,0.0,1,november
1054641,,154.7,17109.192,18.365,18.365,0.0,1,november
1416598,,133.4,6500.978,32.875,32.875,0.0,1,november
876114,,,15535.265,9.0,9.0,0.0,1,november
711487,,,80609.465,18.0,18.0,0.0,1,november
428998,,,73406.522,11.0,11.0,0.0,1,november
758195,,,59429.468,13.0,13.0,0.0,1,november
616136,,,29232.157000000003,9.0,9.0,0.0,1,november
70792,,,49493.105,9.0,9.0,0.0,1,november
1206528,,,54895.903,16.0,16.0,0.0,1,november
22060,,5.917000000000001,899.312,10.0,10.0,0.0,1,november
648903,,,18483.531000000003,13.0,13.0,0.0,1,november
458628,,,2602.993,9.0,9.0,0.0,1,november
185938,,,8491.966,9.0,9.0,0.0,1,november
599366,,,140298.547,13.0,13.0,0.0,1,november
886742,,,0.0,60.452,60.452,0.0,1,november
848302,,,8730.231,16.0,16.0,0.0,1,november
377257,,88.383,17744.736,30.0,30.0,0.0,1,november
846068,,,21331.262000000002,14.5,14.5,0.0,1,november
137347,,,,,,,1,november
871438,17.867,25.566999999999997,2716.56,10.0,10.0,0.0,1,november
1065761,,,30264.478,9.0,9.0,0.0,1,november
688972,,,455.175,13.234000000000002,16.234,1.0,1,november
68918,,,43453.597,16.0,16.0,0.0,1,november
252892,,,7.164,0.0,0.0,0.0,1,november
1079063,26.083000000000002,127.8,7845.422,30.0,30.12,0.0,1,november
87009,,,,,,,1,november
542415,,27.583000000000002,8369.289,10.0,10.0,0.0,1,november
1361339,,39.633,16248.97,22.601999999999997,22.601999999999997,0.0,1,november
589942,,1.05,792.125,15.0,15.0,0.0,1,november
378345,,,13873.686000000002,7.8,7.8,0.0,1,november
264350,,1.4669999999999999,1585.999,10.0,10.0,0.0,1,november
391549,,,50145.755999999994,9.0,9.0,0.0,1,november
1145923,,,,,,,1,november
52544,,,,,,,1,november
1243402,0.633,41.766999999999996,5155.223,10.047,10.047,0.0,1,november
1079125,6.417000000000001,583.65,25718.444,32.615,32.775,0.0,1,november
1452041,8.617,47.283,36309.036,30.05,30.1,0.0,1,november
1211082,,,11072.458,18.0,18.0,0.0,1,november
1033409,,,,,,,1,november
987706,,,0.0,10.0,10.0,0.0,1,november
422468,,,13146.579,9.0,9.0,0.0,1,november
1305008,,53.733000000000004,8968.693000000001,47.103,47.303000000000004,0.0,1,november
1178935,,66.9,8021.996,10.0,10.0,0.0,1,november
28469,9.15,,0.0,146.009,146.009,0.0,1,november
608794,,,66576.116,9.0,9.0,0.0,1,november
58522,,,66101.225,18.0,18.0,0.0,1,november
1148495,,5.5,12860.11,10.0,10.0,0.0,1,november
697277,,,35149.041,18.0,18.0,0.0,1,november
530720,,,15204.446000000002,18.0,18.0,0.0,1,november
1389098,,822.45,10280.713,32.12,32.12,0.0,1,november
50322,2.617,44.317,5415.725,21.708000000000002,21.708000000000002,0.0,1,november
49052,,,12294.985,18.0,18.0,0.0,1,november
1241777,,,0.0,20.0,20.0,0.0,1,november
423880,,,34545.633,9.0,9.0,0.0,1,november
531401,,,0.0,69.097,69.097,0.0,1,november
1297900,,26.15,0.001,74.68,74.68,0.0,1,november
251511,,,54309.459,9.0,9.0,0.0,1,november
689542,,,0.172,65.29,65.29,0.0,1,november
591292,,,0.0,42.968,42.968,0.0,1,november
274214,,,11446.126,9.0,9.0,0.0,1,november
1333169,,29.033,80525.058,30.0,30.0,0.0,1,november
658325,,96.4,7295.505999999999,10.0,10.0,0.0,1,november
123859,,,130520.349,9.0,9.0,0.0,1,november
378746,,2.15,3129.512,10.0,10.0,0.0,1,november
906736,,44.733000000000004,5392.5740000000005,15.0,15.0,0.0,1,november
598367,,,0.0,13.0,13.0,0.0,1,november
1264799,,2.1,653.379,30.0,30.0,0.0,1,november
517241,,,56442.017,11.0,11.0,0.0,1,november
1158732,,,52854.96,9.0,9.0,0.0,1,november
1093812,,229.083,10235.175,31.34,33.94,0.0,1,november
398377,,,20299.916,10.161,10.161,0.0,1,november
1013240,,,227830.15300000002,18.0,18.0,0.0,1,november
405112,,,25784.711,9.0,9.0,0.0,1,november
1100596,,,0.0,15.0,15.0,0.0,1,november
248169,,,0.0,10.0,10.0,0.0,1,november
1170127,,,0.0,20.0,20.0,0.0,1,november
871787,,1.5,2051.345,30.0,30.0,0.0,1,november
822216,,,19142.828,9.0,9.0,0.0,1,november
1102471,,28.1,7755.883000000001,10.0,10.0,0.0,1,november
53183,,,23438.03,18.0,18.0,0.0,1,november
1202198,,,5623.592,13.0,13.0,0.0,1,november
364978,,,7250.505999999999,12.197000000000001,12.797,0.0,1,november
281166,,,35969.172999999995,9.0,9.0,0.0,1,november
713970,,40.65,60.398999999999994,20.0,20.0,0.0,1,november
1198499,,,35170.663,9.0,9.0,0.0,1,november
486216,,,28876.658,9.0,9.0,0.0,1,november
781090,,,26891.956000000002,13.0,13.0,0.0,1,november
874649,,16.783,27598.292999999998,30.0,30.0,0.0,1,november
948686,20.7,1.167,4132.098,10.0,10.0,0.0,1,november
131541,,,18433.218999999997,20.0,20.0,0.0,1,november
635218,,,0.0,18.0,18.0,0.0,1,november
1037782,,,418.88800000000003,10.0,10.0,0.0,1,november
782978,,764.067,58975.765,30.254,30.254,0.0,1,november
699554,,,63093.122,18.0,18.0,0.0,1,november
30181,,,4328.584,15.0,15.0,0.0,1,november
1098936,,,0.0,30.0,30.0,0.0,1,november
405312,,,0.0,30.0,30.0,0.0,1,november
820891,,,48024.773,9.0,9.0,0.0,1,november
1052928,,10.583,3803.295,19.758,19.758,0.0,1,november
467376,,,32322.553,9.0,9.0,0.0,1,november
1087678,,,0.0,0.8,0.8,0.0,1,november
261579,,,,,,,1,november
729943,,,9920.386999999999,9.0,9.0,0.0,1,november
885363,,,0.0,20.0,20.0,0.0,1,november
1062311,,96.0,30097.412999999997,30.0,30.0,0.0,1,november
1260109,,19.983,8941.312,20.552,20.552,0.0,1,november
191953,,,,,,,1,november
593379,,45.5,2345.317,17.89,17.89,0.0,1,november
805763,,,41202.695,18.0,18.0,0.0,1,november
1256927,,,0.0,103.194,103.194,0.0,1,november
29838,,272.5,3844.962,37.279,38.179,0.0,1,november
1175257,10.15,8.967,4825.499,10.0,10.0,0.0,1,november
1163979,,,,,,,1,november
997417,,,49387.959,9.0,9.0,0.0,1,november
21913,,4.083,4316.472,15.0,15.0,0.0,1,november
567240,,,27852.183999999997,9.0,9.0,0.0,1,november
1180280,,65.383,51508.428,88.367,88.536,0.0,1,november
1387828,,166.217,33801.473,33.16,33.16,0.0,1,november
202944,,,25503.798,9.0,9.0,0.0,1,november
724509,,,7146.056,13.02,13.02,0.0,1,november
452409,,,,,,,1,november
636529,,,51793.025,10.5,10.5,0.0,1,november
408141,,,13703.111,12.5,12.5,0.0,1,november
1299330,,,18902.531000000003,9.0,9.0,0.0,1,november
244416,,,,,,,1,november
1324167,1.0,568.95,51919.292,34.86,34.86,0.0,1,november
1014603,,,27266.548,18.0,18.0,0.0,1,november
374176,,,86207.81800000001,9.0,9.0,0.0,1,november
200861,,,740.6610000000001,9.0,9.0,0.0,1,november
417311,0.5,5.382999999999999,18911.163,10.0,10.0,0.0,1,november
454747,,55.75,1693.595,16.855999999999998,16.855999999999998,0.0,1,november
150974,,,35840.98,9.0,9.0,0.0,1,november
1328052,,16.9,956.7810000000001,10.0,10.0,0.0,1,november
1034233,,,0.0,18.0,18.0,0.0,1,november
1273768,,,18437.81,9.0,9.0,0.0,1,november
1255868,,,83763.55900000001,9.0,9.0,0.0,1,november
23747,,,5492.081999999999,15.0,15.0,0.0,1,november
1047419,,,99040.769,9.0,9.0,0.0,1,november
1186332,,,111855.696,13.0,13.0,0.0,1,november
232325,,,,,,,1,november
1436575,,,0.0,2.0,2.0,0.0,1,november
765335,9.667,77.333,14042.514,10.0,10.0,0.0,1,november
803767,,,18433.799,9.0,9.0,0.0,1,december
778175,,,26887.467999999997,9.0,9.0,0.0,1,december
800390,,,,,,,1,december
460410,,,103978.32800000001,13.0,13.0,0.0,1,december
830561,,,83420.547,9.0,9.0,0.0,1,december
351291,,,1861.621,7.5,7.5,0.0,1,december
342464,,,,,,,1,december
51725,14.383,80.317,12466.766000000001,24.048000000000002,26.555,0.0,1,december
1083005,6.867000000000001,12.333,2768.3909999999996,10.0,10.0,0.0,1,december
192737,,0.55,3315.546,10.0,10.0,0.0,1,december
820135,,,23361.041,12.5,12.5,0.0,1,december
776575,,,61868.858,9.0,9.0,0.0,1,december
669184,,,110323.66900000001,18.0,18.0,0.0,1,december
340299,,,14441.412,9.0,9.0,0.0,1,december
352592,,,,,,,1,december
584941,,,15279.493999999999,18.0,18.0,0.0,1,december
1234726,,,29172.332000000002,9.0,9.0,0.0,1,december
678813,,9.1,530.543,12.039000000000001,12.039000000000001,0.0,1,december
641374,,,35098.304,13.0,13.0,0.0,1,december
796118,,,0.0,12.0,12.0,0.0,1,december
144275,,,115369.621,13.0,13.0,0.0,1,december
22358,,40.45,3107.26,15.05,15.05,0.0,1,december
797504,,,84225.19699999999,9.0,9.0,0.0,1,december
170205,,,11281.508999999998,13.0,13.0,0.0,1,december
174215,,,43247.35,9.0,9.0,0.0,1,december
574997,,,73661.091,9.0,9.0,0.0,1,december
607028,,56.583,6897.495,15.0,15.49,0.0,1,december
299969,,,11457.611,9.0,9.0,0.0,1,december
572775,,,3805.5429999999997,9.0,9.0,0.0,1,december
363950,,,48927.791,18.0,18.0,0.0,1,december
204270,,,144974.935,9.0,9.0,0.0,1,december
143203,,,112033.05699999999,9.0,9.0,0.0,1,december
460216,,,65044.005999999994,16.0,16.0,0.0,1,december
1328939,,956.9830000000001,23095.548,40.0,40.0,0.0,1,december
1006743,,,0.0,2.039,2.039,0.0,1,december
207701,,,29975.756,9.0,9.0,0.0,1,december
393662,,241.3,4835.678,15.0,15.0,0.0,1,december
1361336,6.667000000000001,401.95,3349.123,48.815,48.815,0.0,1,december
294113,,48.717,4199.276,10.0,10.0,0.0,1,december
948296,,,24403.276,18.0,21.0,0.0,1,december
1276414,,,6439.808000000001,18.0,18.0,0.0,1,december
848394,,,,,,,1,december
317926,,2.1,7130.28,19.346,19.476,0.0,1,december
1216279,,,87831.856,13.0,13.0,0.0,1,december
1136583,,52.8,11747.628999999999,10.702,11.613,0.0,1,december
173737,,,32365.968999999997,18.0,18.0,0.0,1,december
91566,,,,,,,1,december
1232862,,,19774.363999999998,7.5,7.5,0.0,1,december
188038,,,0.0,29.444000000000003,29.444000000000003,0.0,1,december
1008068,29.8,4.533,3049.151,10.0,10.0,0.0,1,december
207128,,,0.0,9.0,9.0,0.0,1,december
479860,,,,,,,1,december
490122,3.6,77.683,12240.91,20.298,20.298,0.0,1,december
561854,,,43233.335999999996,9.0,12.1,0.0,1,december
80542,,134.38299999999998,41378.751000000004,55.0,55.0,0.0,1,december
145084,,36.45,116.93700000000001,30.0,33.25,0.0,1,december
270501,,,1382.056,11.1,11.1,0.0,1,december
670467,,5.667000000000001,237.26,10.0,10.0,0.0,1,december
615660,,,19620.02,9.0,9.0,0.0,1,december
686673,,,82536.494,9.0,9.0,0.0,1,december
698192,,,18061.676,9.0,9.0,0.0,1,december
1452537,,278.5,19237.418999999998,30.725,30.725,0.0,1,december
832386,,97.21700000000001,1469.529,16.5,16.5,0.0,1,december
281119,,,48245.427,9.0,9.0,0.0,1,december
107029,,,0.0,30.0,32.5,0.0,1,december
1392673,,,0.0,0.8,0.8,0.0,1,december
944695,,,43952.320999999996,9.0,9.0,0.0,1,december
9730,,57.266999999999996,2762.2059999999997,15.39,15.39,0.0,1,december
1181071,,,91692.744,13.0,13.0,0.0,1,december
969205,,,0.0,7.5,7.5,0.0,1,december
285529,,,121179.024,13.0,13.0,0.0,1,december
229688,,,17325.137,9.0,9.0,0.0,1,december
842861,,,,,,,1,december
1438167,,143.583,40489.609,18.0,18.0,0.0,1,december
48430,,,31490.591,9.0,9.0,0.0,1,december
246702,,,38507.435,13.0,13.0,0.0,1,december
344127,,80.833,921.76,15.0,15.0,0.0,1,december
961469,,0.633,15808.569,15.0,15.0,0.0,1,december
1097676,7.817,28.3,7605.0740000000005,10.0,10.0,0.0,1,december
1210411,,,50354.785,9.0,9.0,0.0,1,december
234672,,,,,,,1,december
478225,,,,,,,1,december
676526,,,2021.484,7.8,7.8,0.0,1,december
1082444,,52.0,546.101,10.0,10.0,0.0,1,december
688838,,,27933.424,9.0,9.0,0.0,1,december
156993,,,152140.09,13.0,13.0,0.0,1,december
93502,,0.617,0.0,20.0,20.0,0.0,1,december
947322,,,,,,,1,december
174172,,,19601.848,7.56,7.56,0.0,1,december
1336485,,,,,,,1,december
1031076,,223.683,7993.507,15.0,15.0,0.0,1,december
174604,,,62706.538,18.0,18.0,0.0,1,december
131087,,,,,,,1,december
402922,11.732999999999999,,7610.778,10.0,10.0,0.0,1,december
1350931,19.7,145.38299999999998,10378.958,25.389,25.389,0.33899999999999997,1,december
1215353,,,41.955,4.406000000000001,6.906000000000001,0.0,1,december
1288336,,,5864.55,9.0,9.0,0.0,1,december
1372286,3.467,89.71700000000001,38869.34,40.0,40.46,0.0,1,december
1362278,,17.9,1405.4560000000001,0.0,0.0,0.0,1,december
475013,,6.85,1031.924,15.0,15.0,0.0,1,december
607801,,453.1,38327.122,32.255,32.255,0.0,1,december
1235321,,,0.0,37.0,37.0,0.0,1,december
134035,,,,,,,1,december
66729,,,,,,,1,december
1231307,,,94191.506,9.0,9.0,0.0,1,december
1264725,,,66956.008,18.0,18.0,0.0,1,december
647372,,,15911.094,10.5,10.5,0.0,1,december
1076771,,,6995.191,9.0,9.0,0.0,1,december
1166309,,5.9670000000000005,2.3609999999999998,18.675,26.39,0.0,1,december
147512,,,0.0,18.0,18.0,0.0,1,december
589452,,19.817,2204.976,10.0,10.0,0.0,1,december
1182579,,,,,,,1,december
1155283,,,27112.436,19.5,19.5,0.0,1,december
299455,,,,,,,1,december
193043,,,26973.154,9.0,9.0,0.0,1,december
397749,,,41350.582,9.0,9.0,0.0,1,december
165103,,,15772.383999999998,9.3,9.3,0.0,1,december
237091,,,52144.187999999995,9.0,9.0,0.0,1,december
1081538,13.65,,5842.918000000001,10.0,10.0,0.0,1,december
1133015,,2.617,25906.057,10.0,10.0,0.0,1,december
833674,,,17627.247,7.5,7.5,0.0,1,december
575167,,,0.0,10.0,10.0,0.0,1,december
1370486,,27.033,2819.975,15.935,16.598,0.0,1,december
387854,,,27640.694,9.0,9.0,0.0,1,december
26706,1.617,33.833,4055.212,10.0,10.0,0.0,1,december
725952,,,72822.408,9.0,9.0,0.0,1,december
764642,,,22617.77,9.0,9.0,0.0,1,december
1349751,4.7330000000000005,291.05,1578.2220000000002,40.0,40.0,0.0,1,december
1017059,,30.083000000000002,6116.933000000001,10.0,10.0,0.0,1,december
954758,3.85,236.317,2652.941,15.0,15.0,0.0,1,december
996042,,,0.0,10.0,10.0,0.0,1,december
906138,,,,,,,1,december
977690,,,37827.347,13.0,13.0,0.0,1,december
307666,,,,,,,1,december
446471,,,22766.736,9.0,9.0,0.0,1,december
272932,,75.55,3484.197,12.620999999999999,12.620999999999999,0.0,1,december
